"days","Cat_1","Cat_2","StartTime","total_StartTime","average_duration","std_duration","proportion_StartTime","Activity","Var_1","Var_2"
"Sunday","(25,44]","worker",9,128915.505707827,82.4760697941797,56.5010652662621,0.0601362740391688,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(25,44]","worker",10,97271.0148135,60.6773220413257,49.0231740472371,0.0453748086452066,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(25,44]","worker",11,98491.3268485,46.4372200399191,34.6183342603015,0.0459440576160509,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(25,44]","worker",12,242412.375684484,85.0873393656969,106.427643703596,0.113080090518258,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(25,44]","worker",13,160247.634789734,51.9946226118227,34.3027178947207,0.074752029454739,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(25,44]","worker",14,55394.7838556978,98.8331728088365,38.170406680067,0.0258404594854296,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(25,44]","worker",15,182568.586052923,41.4227484812289,22.4027457197026,0.0851642667927383,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(25,44]","worker",16,144782.99413844,33.3236563263504,15.899203875057,0.0675381116019774,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(25,44]","worker",17,126262.226730049,37.8302275123409,16.6171731062585,0.0588985772172549,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(25,44]","worker",18,275434.841649423,40.566180131024,37.3803275110971,0.128484351253327,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(25,44]","worker",19,99516.9007777747,24.5348135471668,8.8005609408375,0.0464224655043779,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(25,44]","worker",20,84388.6546011593,12.8369127539473,6.80828154886203,0.0393654683432233,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(25,44]","worker",21,35996.9588487912,14.4846783616224,7.78536287708144,0.016791796844157,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(25,44]","worker",22,52606.5194663571,10,5.00000013055667,0.0245397949106726,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(25,44]","unemployed",14,37273.6310326209,55,35.0000012898375,1,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","not in a labor force",6,34219.356023956,12.5,2.50000010035449,0.0338956415273211,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","not in a labor force",7,26871.4673961648,12.5,7.50000038338802,0.0266172637946738,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","not in a labor force",8,143245.772463816,53.264155119408,39.7396859056199,0.14189067001549,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","not in a labor force",9,47151.35287625,122.836210165552,78.9634856872391,0.0467053019204311,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","not in a labor force",10,60497.5312161291,51.3761128097053,52.3479469691798,0.0599252256516533,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","not in a labor force",11,72777.4963119176,22.5,2.50000004718582,0.0720890224970254,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","not in a labor force",12,63145.0595990467,73.3899520021341,54.3563136530439,0.0625477084633684,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","not in a labor force",13,27358.4556575604,270,0,0.027099645155817,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","not in a labor force",14,50740.8478241593,48.7295806990541,14.528944876978,0.0502608403102619,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","not in a labor force",15,70194.0681192445,22.6650276099577,11.8965776269568,0.0695300334889003,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","not in a labor force",16,44774.5502431786,34.5886340160098,19.045737436368,0.0443509837978053,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","not in a labor force",17,96085.1242338709,72.9290835454924,41.6516919419162,0.0951761606752434,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","not in a labor force",18,58989.9432792885,22.7645495938606,14.6342272138572,0.0584318994697611,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","not in a labor force",19,82478.7318332939,20.2222916433891,19.4531771373967,0.0816984845036886,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","not in a labor force",20,65868.6841777857,39.9389470950505,21.4275552572622,0.0652455676022519,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","not in a labor force",21,46089.5324561044,15,0,0.0456535263024899,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","not in a labor force",23,19062.3543554588,60,0,0.0188820248238178,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","worker",4,16023.6970553297,102.034302721979,88.7986529768624,0.00730323101427264,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","worker",5,5607.32149440934,300,0,0.00255568762337197,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","worker",6,31978.8535183489,26.8622940256529,2.41729840778366,0.0145752228096703,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","worker",7,226894.379622777,63.8575812352143,70.5791283626968,0.103413217592881,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","worker",8,204397.186875701,45.8588829010256,57.0343534065704,0.0931595167623434,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","worker",9,228596.461851907,64.7673497628315,53.7858466943172,0.104188987359477,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","worker",10,179155.495258074,54.3946213135464,62.1256910526637,0.0816549367370215,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","worker",11,60308.3891220687,22.8841781095322,10.2376382059135,0.0274871708031086,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","worker",12,128396.561866495,114.965097186245,83.8288110018072,0.0585201872895784,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","worker",13,173633.586586242,79.9412941939361,60.6385304147251,0.0791381783053777,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","worker",14,112383.956653467,47.7392208963341,41.6319195059238,0.0512220116808359,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","worker",15,83185.1375788516,62.4550620167735,67.9359967578322,0.0379138643594324,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","worker",16,147642.035009217,45.9073587581648,36.1724170832808,0.0672918294302748,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","worker",17,105751.897497011,58.7001334064727,31.8722347418928,0.0481992722997385,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","worker",18,136757.381722967,54.4577034498916,14.7880457836259,0.0623308558681027,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","worker",19,104930.845186629,49.6678734131408,31.855854539198,0.0478250556207276,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","worker",20,102783.204484871,28.6016284865939,11.7983038950991,0.0468462105934885,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","worker",21,87759.569584978,7.66718094191253,3.65748370133637,0.0399987848109653,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","worker",22,50930.3536532802,23.376824537272,6.6075944364566,0.0232128788433873,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(44,64]","worker",23,6939.57981843956,10,0,0.00316290019594392,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","not in a labor force",5,32838.7633239011,24.2497902935437,10.5209476879894,0.0382492204178878,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","not in a labor force",6,61729.3656695852,77.8289061980411,130.821614489199,0.0718997877740992,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","not in a labor force",7,27898.002497272,23.8159342274968,18.2622264197978,0.0324944284963462,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","not in a labor force",8,120510.847925082,17.0929178265147,21.1727118600426,0.14036600402909,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","not in a labor force",9,43598.8368442115,37.0581562876093,32.2241478094584,0.0507821047939411,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","not in a labor force",10,48940.3283505192,56.1070805655322,50.357022119682,0.0570036510796484,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","not in a labor force",11,95703.4192189396,32.4551186708633,25.098058091835,0.111471346845344,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","not in a labor force",12,66443.7042238681,34.4862021958855,9.21488725989153,0.077390852486517,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","not in a labor force",13,38731.5609514396,107.023409727886,143.579846858355,0.0451129050551736,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","not in a labor force",14,29503.6246972088,61.1880564899753,30.3205131438462,0.0343645901960269,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","not in a labor force",15,89085.1785861209,65.8943191421927,47.9846769296231,0.103762696484596,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","not in a labor force",16,36915.4690316126,35.3966778627443,17.4535593103952,0.0429975970134105,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","not in a labor force",17,57217.4458220742,41.0582551855649,13.0591097162673,0.0666444919198341,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","not in a labor force",18,59726.5727870797,27.7171260631784,5.38809771406163,0.0695670182462475,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","not in a labor force",19,41966.7301035714,28.6223159839824,12.3801687231036,0.0488810950070461,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","not in a labor force",20,7737.40832009341,5,0,0.00901221015479137,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","worker",3,16639.3113773297,10,0,0.0588761615462899,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","worker",5,8759.0030253022,60,0,0.030992657412779,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","worker",6,15715.6099156374,2,0,0.0556077572688607,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","worker",8,44020.4750105385,17.7275425237405,20.1501847775901,0.155761049197988,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","worker",9,15715.6099156374,10,0,0.0556077572688607,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","worker",11,24498.9650771621,30,3.55271387799674e-15,0.0866865817274821,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","worker",12,32379.2734291896,175.764033534761,62.4758893622628,0.114570085860993,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","worker",15,15715.6099156374,30,3.55271398932627e-15,0.0556077572688607,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","worker",16,16639.3113773297,60,7.10542794417597e-15,0.0588761615462899,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","worker",17,22911.8291558022,36.1770826040382,4.85947315814946,0.0810706960226675,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","worker",18,16149.1327175934,23.9833789372227,17.4370192020545,0.057141724507237,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","worker",19,37755.6834802747,24.6191852538685,16.0338908038305,0.133593853102831,"Other household","CohAge","Occup_HEROS_Employed"
"Sunday","(64,85]","worker",22,15715.6099156374,45,0,0.0556077572688607,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(14,25]","not in a labor force",18,65300.4084532637,40,0,1,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(14,25]","worker",18,64759.2012443159,57,7.10542750831631e-15,0.5,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(14,25]","worker",19,64759.2012443159,30,0,0.5,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","not in a labor force",7,27274.1766594038,5,0,0.0635872870312126,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","not in a labor force",9,27274.1766594038,30,0,0.0635872870312126,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","not in a labor force",10,79335.2522048654,21.4054043122676,11.8742503780344,0.184962996927171,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","not in a labor force",12,54548.3533188077,22.5,7.5000001888636,0.127174574062425,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","not in a labor force",13,52061.0755454615,60,7.10542754507701e-15,0.121375709895958,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","not in a labor force",15,27274.1766594038,45,0,0.0635872870312126,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","not in a labor force",16,52061.0755454615,60,7.10542754507701e-15,0.121375709895958,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","not in a labor force",17,27274.1766594038,30,0,0.0635872870312126,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","not in a labor force",20,27274.1766594038,30,0,0.0635872870312126,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","not in a labor force",22,54548.3533188077,3,2.00000005036363,0.127174574062425,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","worker",5,53829.0493799121,56,7.10542753891951e-15,0.032808160464811,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","worker",6,127040.648656478,15.0634356341885,6.53998757228327,0.0774297527949808,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","worker",7,41744.1542913736,120,0,0.0254425617438138,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","worker",8,168263.066881412,12.5,2.50000002040891,0.10255432265922,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","worker",9,170851.767235632,54.8819641663566,38.7319860067928,0.104132104499972,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","worker",10,75754.9216615467,30,0,0.0461717168425178,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","worker",11,33882.0941196484,60,0,0.0206507302946368,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","worker",12,53829.0493799121,125,0,0.032808160464811,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","worker",13,83149.6271831346,10,1.77635686874555e-15,0.0506787012336042,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","worker",14,33882.0941196484,5,0,0.0206507302946368,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","worker",15,129304.657784549,12.4222969651698,23.9959321976458,0.0788096392247657,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","worker",16,331709.04080989,33.548700911187,21.3900104245402,0.202172684895688,"Other household","CohAge","Occup_HEROS_Employed"
"Tuesday","(25,44]","worker",17,43552.3400737308,74.4448814390958,26.2934486863188,0.0265446293073532,"Other household","CohAge","Occup_HEROS_Employed"
